RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
119842,Ken Caryl,Colorado,1320,196800,191800,200800,196700,203e3,209700,209500,196200,188800,184600,185100,176600,181100,184200,200200,193600,197100,199500,210300,213600,219800,225400,211400,191800,185400,193400,205500,201900,207400,212400,222700,218e3,220900,212700,197600,166900,166900,178500,193900,187200,195100,200400,209600,203500,214900,209e3,219600,208700,219200,211200,211300,203400,217200,222400,230200,217500,222700,220700,224e3,218500,220500,224100,225800,226700,225800,223200,219900,225100,224e3,229900,218400,213200,218800,229200,233800,222200,219500,229300,236100,241400,246e3,241400,260400,263200,269400,246900,254e3,259100,272600,265200,270100,268400,273300,276700,285700,302e3,324100,322700,318e3,304100,307100,305900,306200,311800,315800,318100,326800,323300,326600,324800,322100,326600,330200,343200,345600,340800,340500,341e3,340600,336300,342200,357700,371e3,367500,365800,363400,359900,352600,358600,362200,379800
55625,Bellmore,New York,1321,448700,441400,443200,432200,417200,411200,406500,414900,434400,426900,415100,384800,386400,384200,396600,396300,388800,374e3,369400,384200,399400,396100,392800,406800,425700,431900,418100,421700,433800,424400,412100,414400,427e3,416800,403800,400400,406500,390600,391200,389e3,388100,376800,368600,371200,382800,394600,400500,390500,391700,372700,362400,359100,385300,402700,395700,395500,381900,379500,411200,419900,423e3,372400,370900,372300,392100,406100,417200,422300,411700,406500,393400,402200,411100,414600,412100,418600,419300,420200,408400,416500,407100,401100,395600,408900,429500,437400,435500,429400,418400,415100,420900,419e3,427200,419400,422700,415900,418600,427900,434e3,444500,440600,438700,439700,433300,452400,464700,489e3,473800,456500,446100,456700,449700,455800,458100,462e3,463200,464700,490100,486e3,511600,507e3,518400,495900,482700,494e3,493800,510300,512100,531900,508800,
36921,Franklin,Massachusetts,1322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322300,300900,336800,357700,359400,344400,337300,331200,340500,34e4,356900,357300,346900,339800,342600,366600,358600,357200,355300,358300,378100,370500,363100,344800,365300,368500,365e3,345700,354800,36e4,373600,380300,377200,365500,360300,363400,376500,386200,397400,373400,376900,378e3,393800,399700,384e3,398100,396500,411300,409800,418300,421800,408300,392e3,382100,390600,389700,367700,
43267,Somerton,Arizona,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117200,118500,129700,131800,125300,122200,123600,131100,136700,131e3,133500,127400,134200,136300,134500,130200,127400,131800,137500,139600,142300,138800,136600,132700,132800,132600,131e3,136300,143800,148500,139600,145800,153e3,159500,155700,
14825,Cottonwood Heights,Utah,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304500,317800,333700,345400,327600,314100,293900,305700,311e3,304800,326e3,322700,326e3,312800,313600,315500,316300,321200,327100,317200,313600,309800,314400,325800,334600,337600,33e4,328e3,337e3,346400,346600,35e4,347900,366800,368200,373900,357700,351900,351400,363900,366600,370700,361900,381500,389600,391300,389100,379400,383900,355200,358300,361e3,385e3,382600,392100,411700,424800,440400,423400,408300,403e3,411800,422400,417800,426700,439200,425800,
27181,South Lyon,Michigan,1325,,,,,,,,,,,,,,,,,,,,,,,178300,179300,165e3,159300,155800,155500,163e3,175700,179100,173e3,158700,159900,162800,153800,151100,158500,151e3,154600,152500,188300,183600,185600,158400,170600,188300,202600,206200,199800,207100,201100,180200,192400,195900,209100,204700,231500,229800,222900,204600,218100,227900,220300,215500,223800,230600,242e3,233700,235100,220200,209800,207700,222300,234400,239300,231600,237e3,246e3,249500,235700,237100,244900,256300,246700,219100,224700,235300,260600,257600,255200,249800,248300,244600,262e3,280100,311200,291500,281500,262500,279600,275400,274400,256300,275100,278600,270200,271600,271100,294500,278e3,282900,289100,293800,287500,300300,315200,323900,312300,296100,295600,290200,301500,297500,308e3,320900,326800,319500,322900,362900,
4660,Fairhope,Alabama,1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192600,196200,191500,202400,182600,183100,185700,187100,184400,162700,175700,177800,203400,206800,222100,223600,239300,222300,225800,224900,227e3,206500,186600,211300,217900,229600,223500,221400,217500,213200,211500,213200,202e3,214200,205400,200500,187e3,185500,191100,19e4,201500,202700,207500,200700,203300,203600,222700,229100,238900,222700,217300,216600,219800,219600,211e3,223500,233300,249300,248200,249800,242700,248700,246e3,239800,234200,236300,251500,244800,223800,203600,205200,212700,211300,209500,213e3,223100,219500,216700,213500,214500,227200,228400,230900,231800,241900,248600,245300,242e3,214900,222500,227400,247900,236e3,
6791,Riviera Beach,Florida,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162e3,164600,188600,167e3,162100,155e3,181500,197400,199600,206e3,198600,210300,212500,230500,227800,199300,183500,181200,202100,197200,179500,195e3,204100,208900,202100,
4621,Eustis,Florida,1328,180200,184400,202500,194400,185400,163700,164500,166400,167700,158200,128200,119800,115900,127800,136400,141600,144800,130300,123300,117e3,118800,114700,110600,102500,104800,110400,126600,124600,121500,108600,104e3,96300,110100,107300,109800,96200,103600,107900,116e3,109200,97900,84e3,81300,93100,94300,90100,92900,105200,107700,100300,96700,105100,110600,104400,112700,110300,117900,114700,119500,124100,126500,127300,121700,124400,125800,118600,111100,97800,112600,116200,128e3,126600,126200,136300,14e4,143900,137700,137100,130700,126300,119300,131900,138800,138700,131e3,124300,131600,132400,141300,142700,149300,148600,151200,148500,152900,138500,133900,129700,148600,155e3,157100,156300,168400,176600,178800,161300,159300,165600,183400,190700,185300,175800,170400,170700,176100,179200,184200,183500,181800,177300,184100,176100,185200,194700,205800,197400,186500,195100,204900,206e3,
7668,Van Buren,Arkansas,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105900,102200,93800,100400,96400,92e3,90400,85200,91300,84600,93300,95e3,100300,101900,102100,96300,100800,106200,110300,109400,108500,118800,11e4,101700,92300,88100,96e3,1e5,111800,110900,131800,127700,130700,112500,117400,111900,110700,115800,122600,110800,99300,102600,
14495,Watertown,Wisconsin,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140200,138800,139100,140400,139200,131500,127600,133300,139200,147800,150500,150100,145300,138700,137600,124400,129500,120900,144100,141300,149200,135700,137600,151500,150400,
18226,Gahanna,Ohio,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182500,171600,157600,155900,160600,167300,172300,175400,171500,16e4,151800,170500,168e3,172300,160900,171600,167200,169700,170600,174300,170900,180200,192100,195200,186e3,191e3,191200,202900,199900,198800,205100,193500,195600,180400,181900,173400,180600,182600,177100,170600,172700,189700,191700,191e3,184900,185e3,179900,192500,196800,197e3,187300,181500,191300,195e3,201700,204800,211100,208700,204200,202e3,206500,203300,206600,204600,203e3,197800,191200,201900,207900,215100,215900,217700,209500,210400,204700,211900,219800,230800,241700,238700,238e3,226e3,226400,
11246,Eastpointe,Michigan,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,27900,28600,27e3,27800,26700,27e3,24700,24300,27100,28600,27600,24900,23900,25600,26e3,30100,30100,29300,26400,25100,25800,24800,25e3,24900,25e3,26e3,26300,29300,29900,30700,29900,31500,33e3,35e3,35300,37800,44500,45800,45e3,38700,39800,40700,41900,44100,45700,47300,48700,49e3,48200,47300,48700,51200,52500,49500,52900,52800,57400,52500,51700,51200,53700,54800,54400,54e3,52e3,51200,51500,52600,55100,54800,56200,53e3,53600,52700,58300,62100,64e3,63800,63100,62700,60700,61e3,63200,65300,67600,68700,68900,65300,66e3,67900,68900,69300,72400,77800,77e3,74800,74800,77700,76700,76700,78100,82400,80300,84700,
3629,Belvidere,Illinois,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111400,112e3,112700,116900,113200,108200,103e3,112900,123e3,130900,129500,127700,120500,119600,118800,129100,123400,130500,118400,121300,127400,133900,146100,150400,156700,158500,152500,150900,151800,151e3,160800,163700,145800,139500,132800,149900,151300,149300,155100,157300,158600,152800,154200,
54056,Randallstown,Maryland,1334,245400,250700,255100,242100,225300,225800,227900,236500,238500,234800,225100,209200,205300,204200,210800,210200,206100,201400,200100,205800,203200,203500,203600,194500,193400,187900,195600,200800,199200,207e3,202900,206700,189500,184e3,191400,177500,177600,17e4,198300,174700,142800,128e3,142e3,164e3,168400,174500,174600,167500,171400,170300,176800,175200,169800,165e3,171300,170600,162200,157e3,163700,177400,181100,186900,180600,172e3,174100,185200,181900,185500,181200,187700,184900,179700,171e3,169500,174e3,186500,182200,185300,185200,189e3,194600,188600,186400,181500,168700,168600,163500,195e3,209200,212700,190400,188200,194400,196400,199400,194900,216900,214400,235200,212800,210300,176e3,191900,187700,196300,202800,216400,232100,222200,224700,227100,230900,229100,223700,235900,237400,224900,222200,204700,207700,209100,236600,251e3,241800,223100,226800,230600,228400,227e3,228200,
26492,Pikesville,Maryland,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243200,261700,261900,260600,238300,229200,240600,247900,245600,236800,235700,233300,233700,238600,243100,246200,239300,282400,286e3,297200,261100,266e3,252300,250400,238400,240100,282700,289e3,312100,277500,285600,256400,255e3,224100,254700,250600,251200,227500,238900,273800,296900,281300,285600,288100,320400,293400,277600,253e3,241500,262400,262600,283800,
37663,Burlington,New Jersey,1336,206500,227700,230800,209900,191400,226200,241700,236400,224600,200300,225700,202600,224600,214500,233800,221200,203700,195200,198200,199e3,209900,201200,215300,195300,209300,191500,194100,181300,173100,184e3,177100,178900,157500,153500,158500,153300,172e3,165e3,163200,168500,189400,207500,204900,175700,168e3,149100,156500,168400,176100,202900,203600,209600,193500,204900,203800,193600,165e3,177300,197300,188100,161500,156200,181400,187900,179e3,179600,168100,161100,166600,176700,166200,165700,158700,185700,160500,151300,141200,155900,172900,156700,150700,14e4,156300,165200,179300,174400,185400,175200,164900,155200,157800,179e3,185700,171400,156700,150200,164300,157100,156300,165500,177800,187900,166600,163e3,153900,166500,168900,148900,151800,142500,162300,154300,159900,149500,156600,161e3,161400,159800,164700,164400,195400,185600,200900,171300,176900,173900,187600,179700,167600,131800,
397837,Lockport,New York,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111900,107800,97200,96100,104600,111e3,105600,101100,98800,110700,113500,127200,128500,122700,121400,109300,114700,103900,106800,107800,107900,115200,114700,113800,109200,110500,11e4,114600,107600,112500,116900,118400,123700,106e3,113e3,100800,107500,97900,98800,99400,102100,108e3,112200,115e3,113700,112900,119700,121600,
25261,Irmo,South Carolina,1338,140300,134800,132700,130200,13e4,130600,128900,128900,126600,134e3,14e4,140600,126500,122800,122300,135600,131600,128300,125400,129400,130200,129500,116500,122700,115600,126100,118300,126400,128e3,151800,146100,154700,135900,141900,126100,122700,120400,128600,122400,130700,120600,127900,113100,121900,122700,131200,127100,123700,121200,121100,118e3,111200,113800,118700,119300,119200,118400,129300,131e3,134500,125100,128100,122100,127700,130700,143900,138500,131800,131500,137500,132800,122800,120900,121300,127600,144300,145600,14e4,119600,118200,121500,127600,130900,134e3,135700,136600,135e3,136300,130500,124500,118700,124500,128600,125500,128200,135900,143700,140500,142200,139800,144500,140700,149700,151100,149900,144100,148e3,147800,144800,144400,142200,142500,142300,150800,159200,161600,157200,153900,169600,169800,165600,150100,157900,166100,169600,158700,148500,142400,147400,153e3,154600
